,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2019-11-30,64.421630859375,143.40518188476562,5.394111156463623,64.67000579833984,200.06993103027344,26.874711990356445,160.93458557128906,309.5299987792969,110.5987777709961,28.4411678314209,190.9312744140625,40.72645568847656,110.3486785888672,46.43251037597656,45.384910583496094,115.51367950439452,250.86764526367188,27.059309005737305,67.8583984375,67.82156372070312,308.62158203125,76.47148895263672,92.4948959350586,90.04000091552734,21.996000289916992,168.33229064941406,85.67020416259766,74.31072235107422,105.57628631591795,273.73016357421875,51.223777770996094,88.75923919677734,47.75959014892578,30.813840866088867,53.53705596923828,88.8233642578125,127.45693969726562,364.0142211914063,147.77029418945312,92.96680450439452,80.6521224975586,153.65493774414062,50.05833053588867,68.8569107055664,180.56907653808597,76.46067810058594,187.7947540283203,42.04487228393555
2019-12-31,70.78544616699219,149.39224243164062,5.856024742126465,66.4205322265625,203.65182495117188,27.13062286376953,160.68760681152344,329.8099975585937,117.0117645263672,30.22710227966309,198.33213806152344,42.07632827758789,114.36320495605467,45.86980438232422,43.60618591308594,122.55419158935548,264.5285949707031,27.52294158935547,68.48494720458984,71.23957824707031,319.54559326171875,77.73332214355469,94.65473175048828,92.39199829101562,27.8886661529541,171.0414581298828,92.83609771728516,76.47663116455078,108.27883911132812,268.3525390625,52.4643440246582,91.32056427001952,51.81525421142578,34.69580078125,63.24770736694336,86.26057434082031,130.05491638183594,323.83331298828125,146.4875030517578,90.89363098144533,81.4241714477539,159.10647583007812,51.84384536743164,71.23103332519531,194.7567596435547,74.90258026123047,194.71348571777344,42.85449981689453
2020-01-31,74.60857391357422,161.2621307373047,5.884145736694336,71.0517578125,200.3378448486328,26.19828414916992,180.12147521972656,351.1400146484375,111.81566619873048,28.17591094970703,205.0775604248047,43.29694747924805,119.71907806396484,40.02096176147461,41.763282775878906,125.07469940185548,245.15550231933597,26.4273681640625,63.51495361328125,66.9237060546875,308.0570983886719,78.31511688232422,96.31504821777344,100.43599700927734,43.37133407592773,185.20188903808597,88.24516296386719,73.78881072998047,93.52467346191406,278.9435119628906,46.70513534545898,81.1889877319336,47.35323333740234,28.921789169311523,55.23820495605469,70.74433135986328,116.48524475097656,316.3875732421875,143.3590850830078,80.38021850585938,81.66341400146484,145.62567138671875,57.418724060058594,76.24475860595703,196.3838653564453,78.04522705078125,185.7780914306641,41.918251037597656
2020-02-29,66.05085754394531,153.89439392089844,6.725380897521973,66.4135971069336,190.97137451171875,23.40468978881836,168.35443115234375,345.1199951171875,98.08789825439452,24.45974922180176,174.23831176757812,37.30695343017578,101.33763122558594,35.20023727416992,37.50358581542969,113.70524597167967,229.41770935058597,23.71650695800781,67.19163513183594,59.968143463134766,286.03399658203125,69.22899627685547,83.99198913574219,94.1875,44.53266525268555,169.11570739746094,82.1312026977539,68.53978729248047,87.48295593261719,257.2254638671875,39.23058319091797,71.55828094482422,38.85364532470703,23.72618103027344,47.92716979980469,58.54451751708984,110.17986297607422,275.1099853515625,134.94041442871094,70.95903778076172,71.3393783569336,143.69720458984375,54.39578628540039,72.3115463256836,192.197509765625,70.81880187988281,174.69338989257812,38.19469833374024
2020-03-31,61.44306182861328,149.80975341796875,6.564263343811035,57.62126159667969,165.50125122070312,20.70125961303711,142.2515869140625,318.239990234375,76.05593872070312,18.336620330810547,134.16102600097656,28.16869735717773,78.91852569580078,24.730655670166016,30.941600799560547,110.8727569580078,225.3686981201172,23.16297912597656,59.7285270690918,60.7636604309082,279.1680908203125,70.9186019897461,75.71078491210938,97.48600006103516,34.93333435058594,144.0144500732422,76.02970886230469,57.45002746582031,78.96398162841797,260.8760681152344,28.95772361755371,55.55081558227539,24.714824676513672,11.81492042541504,27.21377944946289,41.95717239379883,102.9078598022461,149.13999938964844,111.3256378173828,73.25663757324219,51.53107452392578,127.59146118164062,51.78316879272461,63.77927017211914,184.52825927734372,68.09610748291016,158.96669006347656,37.891448974609375
2020-04-30,70.98969268798828,170.23277282714844,7.278462409973144,66.78303527832031,203.11605834960935,23.715208053588867,160.00588989257812,353.6400146484375,81.73719787597656,20.772294998168945,159.18109130859375,32.954830169677734,84.58494567871094,25.032245635986328,34.71497344970703,126.86150360107422,264.3099060058594,27.2221736907959,65.40106201171875,62.6590690612793,329.4497985839844,83.11234283447266,81.96542358398438,123.6999969482422,52.12533187866211,163.3585662841797,80.109619140625,67.05416107177734,93.20758056640624,277.8594055175781,35.44023513793945,70.53097534179688,33.78227996826172,14.731430053710938,36.31711959838867,57.22283935546875,104.15691375732422,141.02000427246094,118.0739517211914,74.22900390625,56.25812530517578,133.96363830566406,49.73871612548828,66.76002502441406,202.5313415527344,75.60301971435547,169.06521606445312,40.95058441162109
2020-05-31,77.03048706054688,174.55519104003906,8.840835571289062,71.08846282958984,223.33734130859372,25.430856704711918,172.69175720214844,386.6000061035156,83.06019592285156,20.83275604248047,171.58987426757812,36.94149398803711,88.12594604492188,23.27252197265625,33.2221565246582,126.64266204833984,275.4977722167969,27.371625900268555,73.7313461303711,63.74894332885742,343.7331237792969,85.66645050048828,82.76300811767578,122.11849975585938,55.66666793823242,163.3605499267578,90.81105041503906,68.5404281616211,104.45152282714844,282.87554931640625,35.34994888305664,71.33305358886719,34.1849479675293,16.176542282104492,38.96197128295898,61.9809455871582,107.51305389404295,145.85000610351562,122.25543212890624,79.00907135009766,56.50249099731445,140.4835968017578,54.99837875366211,68.31327056884766,219.69546508789065,77.52637481689453,185.92677307128903,40.900691986083984
2020-06-30,88.38373565673828,193.85389709472656,9.464975357055664,70.3212890625,225.30197143554688,27.839887619018555,185.0812225341797,435.30999755859375,80.2861328125,20.656238555908203,172.57667541503906,40.36818313598633,88.2464370727539,22.507614135742188,31.214580535888672,119.7294464111328,267.6990661621094,23.43682289123535,78.11528778076172,61.55712127685547,356.9109802246094,82.51668548583984,77.4923095703125,137.9409942626953,71.98733520507812,161.738525390625,90.32283020019533,64.67354583740234,102.40226745605467,278.052001953125,34.766876220703125,69.41165924072266,34.055267333984375,16.216466903686523,38.725006103515625,56.94392013549805,113.21404266357422,183.3000030517578,121.19928741455078,88.09776306152344,53.96286010742188,145.87266540527344,51.97104263305664,63.73408508300781,220.93093872070312,79.56542205810547,195.8231201171875,39.29688262939453
2020-07-31,102.97868347167967,195.28271484375,10.578119277954102,73.78765106201172,251.6948089599609,27.94044303894043,192.51095581054688,444.3200073242188,83.2921371459961,21.63904571533203,172.87356567382812,41.13755416870117,86.89625549316406,21.329479217529297,30.668731689453125,124.09699249267578,274.8056335449219,27.849023818969727,76.43524932861328,63.87357711791992,407.7476501464844,91.1814422607422,81.53170776367188,158.23399353027344,95.38400268554688,170.3397216796875,89.91751861572266,67.25733947753906,107.48267364501952,299.162109375,32.714454650878906,65.29657745361328,30.612010955810547,15.996015548706056,36.09781646728516,49.11909103393555,119.8145980834961,158.0,125.20601654052734,113.12139892578124,49.63671875,163.65771484375,60.74142074584961,67.60326385498047,223.36639404296875,89.87236785888672,226.28921508789065,41.43207931518555
2020-08-31,125.28070068359376,215.34841918945312,13.32834529876709,80.8086166381836,290.91705322265625,30.62201690673828,269.37701416015625,513.3900146484375,86.3518295288086,22.38701629638672,179.99110412597656,43.98217010498047,94.59697723388672,21.320146560668945,33.044517517089844,131.47935485839844,283.6729736328125,27.349658966064453,77.12781524658203,67.87760925292969,422.552490234375,99.18155670166016,90.8189697265625,172.54800415039062,166.10667419433594,188.3041076660156,103.30045318603516,74.63912200927734,129.74896240234375,319.4995422363281,31.663301467895508,66.23005676269531,31.02136611938477,16.76319122314453,34.93437957763672,46.97159194946289,128.31741333007812,171.82000732421875,139.55319213867188,130.4766387939453,53.817527770996094,194.9857940673828,60.71502685546875,64.8350601196289,212.9068603515625,86.83740234375,230.563720703125,42.72232818603516
