,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2022-06-30,85619095.45454545,30202595.454545453,508414772.72727275,37369545.45454545,32606809.09090909,23263000.0,10056531.818181818,3695922.727272727,13596445.454545455,48943845.45454545,2774395.4545454546,8729577.272727273,3913854.5454545454,25556990.90909091,9461809.090909092,7808195.454545454,4099572.727272727,22465172.727272727,6500954.545454546,13798377.272727273,1203422.7272727273,5565195.454545454,6605318.181818182,84880600.0,95630440.9090909,3093754.5454545454,8314636.363636363,8696654.545454545,6987731.818181818,2636090.909090909,32946731.818181816,13061922.727272727,10213436.363636363,17111086.363636363,5548072.7272727275,5244181.818181818,3560586.3636363638,11606995.454545455,3298263.227272727,3558913.6363636362,4674950.0,1764581.8181818181,10035372.727272727,2980718.1818181816,2708150.0,4985513.636363637,3569063.6363636362,20395781.818181816
2022-07-31,72294142.85714285,26558547.61904762,530575523.8095238,39285985.71428572,29424109.523809522,19802333.333333332,4662804.761904762,2327280.9523809524,11914128.57142857,40687814.28571428,2637480.9523809524,7848919.047619048,3857047.619047619,18726080.95238095,6589523.80952381,5720909.523809524,2897000.0,16970038.095238097,5768409.523809524,9037509.523809524,1378976.1904761905,4608790.476190476,4861728.571428572,67184466.66666667,86635442.85714285,2438566.6666666665,6867695.238095238,5982771.428571428,3317833.3333333335,2363623.8095238097,21630176.19047619,8672342.857142856,7087600.0,12284414.285714285,3859157.1428571427,3326328.5714285714,2762438.095238095,9120190.476190476,2532834.380952381,2861566.6666666665,4476619.047619048,1390771.4285714286,7786847.619047619,2270176.1904761903,1466600.0,3035171.4285714286,2332171.4285714286,20262680.95238095
2022-08-31,65662591.30434783,20745982.608695652,524767304.34782606,22428378.260869566,23996647.826086957,17335000.0,6247734.782608695,2253321.7391304346,11236100.0,35624482.60869565,1802121.7391304348,6628439.130434782,2390386.9565217393,13424030.43478261,7223808.695652174,6837391.304347826,2015521.7391304348,17908547.826086957,4761247.826086956,7722408.695652174,961873.9130434783,3911447.8260869565,4988682.608695652,50889086.95652174,73707095.6521739,2095404.347826087,5542026.0869565215,5644986.956521739,4276556.521739131,1836847.8260869565,18458926.086956523,8064708.695652174,6418856.521739131,10552591.304347826,3476008.695652174,2879082.6086956523,2588582.6086956523,6267791.304347826,2285684.7391304346,2174273.913043478,3952152.1739130435,1575008.6956521738,6268234.782608695,2444739.1304347827,1323443.4782608696,2299443.4782608696,1369839.1304347827,18126952.173913043
2022-09-30,98258209.0909091,27201909.09090909,630624318.1818181,28974527.272727273,29893136.363636363,27906863.636363637,7332350.0,5765095.454545454,11782940.909090908,41099304.54545455,1961900.0,8764818.181818182,3108277.272727273,16698018.181818182,6911968.181818182,7915281.818181818,2576554.5454545454,17788090.90909091,5870868.181818182,8061854.545454546,1226972.7272727273,5495504.545454546,6566868.181818182,57632609.09090909,61370959.09090909,2800018.1818181816,9730013.636363637,9725950.0,3633736.3636363638,2347945.4545454546,19527886.363636363,10525986.363636363,7571077.2727272725,11709486.363636363,3362418.1818181816,3608913.6363636362,2797654.5454545454,7126200.0,3390174.727272727,3479027.272727273,5689731.818181818,1277295.4545454546,8766486.363636363,2491095.4545454546,1722236.3636363635,5230922.7272727275,1925831.8181818181,22555313.636363637
2022-10-31,88959033.33333333,31963100.0,597584619.0476191,32451823.80952381,52745819.047619045,22928571.42857143,6657819.047619048,3924361.904761905,15152247.61904762,46711023.809523806,2383961.904761905,8143057.142857143,3595490.476190476,18239957.14285714,9133180.952380951,6638495.238095238,2844928.5714285714,22229766.666666668,5454557.142857143,9746033.333333334,1783909.5238095238,7335276.19047619,5466414.285714285,69491023.8095238,82631576.1904762,3280290.476190476,9565385.714285715,7534961.904761905,3190066.6666666665,2138361.904761905,20553261.904761903,8460657.142857144,7240280.952380952,16861966.666666668,3688171.4285714286,3419576.1904761903,3317995.238095238,7953276.19047619,3362152.380952381,3252800.0,5097366.666666667,1316533.3333333333,8692623.80952381,3628266.6666666665,2517057.1428571427,5179423.80952381,2030400.0,27863095.23809524
2022-11-30,81052231.81818181,28854750.0,501265636.3636364,33426854.545454547,49324286.36363637,21577590.90909091,7474559.090909091,3320195.4545454546,10661122.727272727,32694554.545454547,2544931.8181818184,6185422.7272727275,2772318.1818181816,16353340.909090908,6833454.545454546,6533227.2727272725,3627363.6363636362,19554336.363636363,5321245.454545454,9403122.727272727,1533545.4545454546,5129227.2727272725,8455895.454545455,95206722.72727273,90673272.72727273,3250118.1818181816,7374727.2727272725,7638268.181818182,6701195.454545454,1906331.8181818181,17253736.363636363,7614118.181818182,7029645.454545454,13376327.272727273,3796045.4545454546,3487736.3636363638,3244909.090909091,7531195.454545454,3332533.590909091,2800300.0,4166295.4545454546,2014995.4545454546,6413945.454545454,3328786.3636363638,1918409.0909090908,3518640.909090909,1781845.4545454546,19995304.545454547
2022-12-31,79070277.27272727,27843895.454545453,422521727.27272725,28460490.90909091,30491654.545454547,24878363.636363637,11881445.454545455,3033327.272727273,9415359.090909092,41565400.0,1979227.2727272727,6782427.2727272725,2528213.6363636362,19307831.818181816,6201090.909090909,6067595.454545454,2485645.4545454546,19719245.454545453,4781495.454545454,8771231.818181818,1250077.2727272727,4294536.363636363,7395836.363636363,73028500.0,141419881.8181818,2473509.090909091,9126395.454545455,6121159.090909091,3901536.3636363638,2555313.6363636362,17638350.0,7531595.454545454,5914940.909090909,9965695.454545455,3689831.8181818184,2856936.3636363638,2860659.090909091,6620363.636363637,2789803.090909091,3350186.3636363638,3898263.6363636362,1305890.9090909092,5516086.363636363,2968459.090909091,1710645.4545454546,3413322.727272727,1424422.7272727273,26270263.636363637
2023-01-31,71749836.36363636,32247268.181818184,464215318.1818182,32873331.818181816,26853554.545454547,21800772.727272727,9816545.454545455,2417845.4545454546,10884440.909090908,42143081.81818182,3497450.0,8255136.363636363,3882504.5454545454,20454840.90909091,9928400.0,7764936.363636363,4011345.4545454546,25131940.90909091,5884931.818181818,8363795.454545454,1823922.7272727273,5072150.0,6852959.090909091,75988600.0,192545036.36363637,2638609.090909091,6555650.0,6266168.181818182,3353640.909090909,2008495.4545454546,16075409.090909092,8751509.090909092,4804772.7272727275,9553195.454545455,2842477.272727273,3096940.909090909,3429118.1818181816,7204690.909090909,3088932.6818181816,2686918.1818181816,5080072.7272727275,1324800.0,8646936.363636363,2686586.3636363638,1893413.6363636365,2915427.272727273,2042336.3636363635,24660513.636363637
2023-02-28,68317150.0,32275055.0,542968350.0,49343215.0,39817110.0,19517850.0,7372175.0,3022610.0,8875580.0,32266970.0,2274170.0,6465790.0,2954745.0,16401955.0,6661395.0,8858920.0,3684915.0,21114105.0,6204425.0,8345435.0,1249140.0,4610475.0,5975660.0,71206570.0,191929180.0,2860090.0,5317005.0,6496510.0,3273900.0,1648150.0,16599830.0,8733055.0,8358060.0,8672965.0,4207905.0,3159985.0,3212305.0,5471245.0,3569288.85,2723235.0,4390745.0,1819175.0,10337940.0,2900815.0,2078135.0,2606205.0,3625080.0,16107495.0
2023-03-31,66098547.82608695,32505869.56521739,489727434.7826087,37388430.43478261,30002304.347826086,26201956.52173913,9889330.43478261,3601321.7391304346,19933669.56521739,89608891.30434783,3115791.304347826,8924456.52173913,3949491.304347826,31757526.086956523,44682043.47826087,8074947.826086956,3161508.695652174,21915986.95652174,6695056.521739131,9415921.739130436,1180230.4347826086,5620156.521739131,6109843.478260869,58662621.73913044,143983473.91304347,2686226.086956522,6824552.173913044,5749778.260869565,3241239.1304347827,2124526.086956522,17936391.304347824,8954413.043478262,7120086.956521739,10497008.695652174,4672608.695652174,4504878.260869565,3330817.3913043477,6035339.130434782,3361501.782608696,3738908.695652174,4899300.0,1540191.3043478262,8492347.826086957,3339886.9565217393,2193800.0,3463195.652173913,2291086.9565217393,20830265.217391305
2023-04-30,50758325.0,29064515.0,391705200.0,32640890.0,23639615.0,16374900.0,4807605.0,2046715.0,12581260.0,53473620.0,2159350.0,6670100.0,3233055.0,23721250.0,25039565.0,7784335.0,3488725.0,20678885.0,5264830.0,6397455.0,1367535.0,5829545.0,6383580.0,63402125.0,131451710.0,2624095.0,4310345.0,4989370.0,2683070.0,1893120.0,15453735.0,6838330.0,5919160.0,8971895.0,2973815.0,3342615.0,3364020.0,5790505.0,2755608.0,3467885.0,3959605.0,1729175.0,6507195.0,2832795.0,1852430.0,2848990.0,1576420.0,19346365.0
2023-05-31,57834769.56521739,27716847.826086957,539661565.2173913,37228134.782608695,22298139.13043478,34147043.47826087,6026391.304347826,4097739.1304347827,10603739.130434783,48074173.91304348,1859639.1304347827,6870886.956521739,3018791.304347826,24170239.13043478,15740986.956521738,6041813.043478261,2482560.8695652173,30359843.47826087,5567408.695652174,6476008.695652174,1604734.7826086956,4221786.956521739,5938091.304347826,66513869.56521739,123681204.3478261,2350752.1739130435,7595004.347826087,7153030.434782608,5393060.869565218,2118965.217391304,14988608.695652174,7482665.217391305,6450821.739130435,10363169.56521739,3364386.9565217393,3450004.347826087,2876630.434782609,4379278.260869565,2395761.217391304,3015621.7391304346,4011895.652173913,1983817.391304348,6722747.826086956,2933352.1739130435,2115795.652173913,2998760.8695652173,1472104.347826087,18820830.43478261
2023-06-30,63574522.72727273,27011554.545454547,508307227.27272725,31926704.545454547,23830827.272727273,36621000.0,8962359.090909092,5542850.0,10017077.272727273,46441563.63636363,2683631.8181818184,7452231.818181818,3106909.090909091,18164413.636363637,13022822.727272727,7265650.0,4551286.363636363,28317268.181818184,6809250.0,8559736.363636363,1826290.9090909092,5386222.7272727275,5703677.2727272725,60326504.54545455,164118400.0,2633768.1818181816,10479786.363636363,7400472.7272727275,7534650.0,1745172.7272727273,16624804.545454545,9249209.090909092,5734650.0,9548004.545454545,3991681.8181818184,3285436.3636363638,3469668.1818181816,6271222.7272727275,2650001.9545454546,4176095.4545454546,4979759.090909091,1792700.0,8928722.727272727,3398368.1818181816,2312540.909090909,3498422.727272727,1690981.8181818181,21846968.181818184
2023-07-31,48932009.52380952,32345500.0,424050190.47619045,34419514.28571428,30179485.714285713,23723047.61904762,4929833.333333333,2983704.761904762,11394409.523809524,47616309.52380952,2594609.523809524,8276695.238095238,3000490.476190476,16670457.142857144,11703195.238095239,9783966.666666666,4362447.619047619,21702761.904761903,5835071.428571428,7092461.904761905,1703528.5714285714,4741728.571428572,4215047.619047619,51768490.47619048,119655952.38095239,2306219.0476190476,6719319.047619048,6409914.285714285,4173114.285714286,1802047.619047619,17036761.904761903,6695985.714285715,4768900.0,11569880.952380951,2784452.380952381,3013261.904761905,2440628.5714285714,6090814.285714285,3129985.4285714286,3372833.3333333335,7995119.047619048,1257033.3333333333,7510004.761904762,2386685.714285714,2412685.714285714,2874471.4285714286,1474628.5714285714,33362876.19047619
2023-08-31,57506860.86956522,20846791.304347824,592702260.8695652,25796913.04347826,18456778.260869566,21895173.913043477,5154708.695652174,2226317.3913043477,7360860.869565218,35209321.73913044,1706786.956521739,5702260.869565218,2340995.652173913,12355352.173913043,8056904.347826087,47167969.56521739,2283321.7391304346,23352369.56521739,3902839.1304347827,6997856.521739131,1078491.3043478262,4185600.0,4853465.217391305,52638621.73913044,108798173.91304348,2260226.086956522,6932934.782608695,5524530.434782608,5833752.173913044,1409830.4347826086,13735082.608695652,7185691.304347826,4037947.8260869565,7300213.043478261,2516056.5217391304,3041504.347826087,2952308.695652174,4499552.173913044,2629716.2608695654,3173017.3913043477,5514517.391304348,1568765.2173913044,8035078.260869565,2807160.8695652173,1707365.2173913044,1928160.8695652173,1080352.1739130435,20362943.47826087
