,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2020-12-31,0.11457339280572132,0.03900586158580688,-0.02556761802454388,-0.001003123019502894,-0.013756113627775068,0.09960844811267844,-0.094670599635296,0.045248383056930574,0.0779607038065564,0.08305798303444134,0.14991480251824818,0.10836169626278802,0.01956343435384489,0.10347350652257048,0.08733102382369662,0.08777994996063043,0.046386644711578606,-0.0391541022834897,0.024574522210228045,0.025574964740104233,0.002188156411127906,0.011735323129511865,0.035400665160493894,0.028058383014484267,0.24325228028976542,-0.013152872819571337,0.05237278704395032,0.09141004927600993,-0.016710493945167215,-0.013070593250572693,0.08103847592473734,-0.03131424709333053,0.010869950937109518,0.056375674527585184,0.06377986716121775,0.15450628174466519,0.04856261391196326,0.01589858449046333,0.04305615156605058,-0.015607837260205204,-0.0029279812963523,0.031354051645120284,0.048376120750631246,-0.011871630982005166,-0.02371840042008755,0.001921876366105968,0.03148678775764391,-0.027478971033209953
2021-01-31,-0.005501230371899757,0.042891974464873917,-0.004998083520976415,0.04263283154031261,-0.05429056304477364,0.028891044673855726,0.013616120754080141,-0.08268016977370907,0.01988376942232173,-0.021775042144644097,0.02828890549021823,-0.016565564118733667,-0.035086731922273406,-0.00994039992911011,-0.028280377337707052,0.03653584710728719,-0.04876254215605913,-0.014111863771337885,-0.03239762203155183,-0.05782411690931788,0.09429343170909044,0.1333262505061077,-0.04959877061709583,-0.01557601223652838,0.12450585757436827,-0.03141048480342745,-0.05570066833363374,-0.09506453549904315,0.02628489888613883,-0.06462656992391125,0.08782130144074496,0.008880749380360431,0.0010000790717370478,0.017407152769060463,0.028233193077019214,-0.03059764679769872,0.009849506438892597,-0.09282441999350455,-0.08147616951767778,-0.07957230692536932,-0.06684374185304776,0.07340646060882117,0.04821791786567187,0.02664887594158838,0.012919987167400393,0.03552068938365194,-0.06872612928147692,-0.058108577134024286
2021-02-28,-0.07971204210269,0.004117924494593694,0.05579411813213686,0.10646502468213526,-0.0027482287869360356,0.042996379938298634,-0.0401666679676046,0.0019618205977194325,0.1437787422131409,0.17065763860415029,0.17815408817771616,0.1464580125631212,0.16342674780777444,0.21433949569235144,0.2013989205912483,-0.02256995965639763,-0.00407709562675207,-0.06713084205460929,0.05132698545255532,-0.0577393838567386,-0.11697088971875647,-0.030827805870883296,0.05066021008807242,-0.03532841376742368,-0.14874045049393914,-0.002076994272004473,0.01095903349963745,0.12064785248887344,0.016138895595657177,-0.058951910239877,0.23312488408328602,0.190299787696792,0.3112079311928406,0.2625363568653829,0.2668763629164934,0.23885456224925417,0.18070437097550962,0.09176575437145185,0.040311670548162315,0.024705137768022745,0.08546314133058108,0.2088642513251715,-0.08661390550268289,-0.07999291415170173,-0.04939307725280362,-0.04001930574748902,-0.004604945098433344,0.010045893967126185
2021-03-31,0.007339499204288336,0.01458827657780426,-0.0263692979291672,0.02008496313774688,0.14327289033673551,-0.0055025552584241355,-0.021385599795922805,0.03415489640574809,0.03438217500885754,0.12020076465263108,0.027558404595374286,0.010277007045599751,0.0488329058139747,0.08017697086171105,0.05605935538870743,0.037169952129128214,0.12392971354141302,0.08181529277773181,0.004455208642996755,0.07087995233715816,0.014583211698258047,0.000500866204727668,0.014993653843510257,0.00037178414851712915,-0.011206569460840976,0.08731945622707582,-0.014022928534823786,0.011478204608043052,0.07975367170702197,0.06489441795118323,0.02685329208132181,0.04790025907648521,0.018458154098652146,-0.025797033669797687,0.12345086013003614,-0.01818134652320247,0.07406880973452057,0.20145279854950449,0.07274507113269801,0.07704463526677796,0.07334355506817403,0.07429359045947193,0.02898771148308943,0.12781892062521738,0.10609341116084137,0.07659327503652857,0.15177770688873582,0.05153668958279245
2021-04-30,0.07621772153229966,0.06960157047871274,0.12445446281150363,0.14107986421137197,0.1037244940795814,-0.016089397362583413,0.0870817578979517,0.06935650453196018,0.016329936611638285,0.04755745082204266,0.0655962151909284,0.0674828124520872,0.08420549357789575,0.1530588313922676,0.08008617504786142,-0.009856937870200477,0.07184136169726063,0.06679551035236653,0.04283576029955394,-0.03359722491987971,0.03034749430440553,0.0056817797385433355,0.10827052394970238,0.12066273709568343,0.06214724771921709,0.05327040720213372,-0.002031696043803932,0.047771595007916945,0.04639785265724128,0.057895330299595926,0.025255179578384634,-0.01641391126745595,-0.03454793226179942,-0.0051491794487236175,0.020993318332653166,-0.007726674968115521,-0.011768817961169797,-0.08012721248546584,0.027502585006491387,0.1992471464475598,0.07726168151437585,-0.008793620433122706,0.025128691489329835,0.043095378710857446,0.07124170817062714,0.09933976161011993,0.020346749302546874,0.004501034913714896
2021-05-31,-0.050497090745502016,-0.007627259401479902,0.08228117205930197,0.0014233077179781617,0.011228012809577637,0.03535689245674667,0.03377906136603137,-0.0073966435706659395,0.0678106676593555,0.04589206484428554,0.07124829518464337,0.10175626729215392,0.04421234366632887,0.03933223290072685,0.05174466375779474,0.046555264190804246,0.03289878578018368,0.011943595549049446,0.015246694842712794,0.01865808247986922,-0.0015524391431225304,-0.028564048809358145,-0.03307351007832038,-0.07047025525869377,-0.11871335524117266,-0.003804887048887262,0.031031050599653165,-0.0013702631446375069,0.09841317304599362,0.016609103264369596,0.03459712942990145,0.01931190062216892,0.09843077012260504,0.15822553365292014,0.09098292028589672,0.05203554624855555,0.05685853308060085,0.05424440632623373,0.03967946831114477,0.057726248993901885,0.07213057249037402,-0.026290974768074293,-0.055347488141464396,0.004912768865716011,0.0027083906494349552,0.011241629234181705,0.05163730248394072,-0.022495070364006886
2021-06-30,0.09910936026745865,0.08498898526626464,0.23162163927826707,0.0360396515805812,0.057737259461612345,0.017451040936073303,0.025913542132338208,0.16064852002322239,-0.05297120889780871,-0.02327071779865042,0.020187014660320246,0.008136545686384,0.03184924062332839,-0.030607968914376782,-0.014082973203145999,-0.02664688711416774,-0.024309184636528203,0.011102649838855116,-0.004947129802794659,0.08319329477178483,0.07508432963989597,-0.006172578594654254,-0.014485369223117273,0.06735498737093981,0.08713734718910104,-0.012398903063531308,0.13212689211822437,-0.018177138294131034,0.06530932930179367,0.04599868200080803,0.080692192573244,0.009153035469253279,0.0925723938725509,0.025797179629412748,0.03858594455728226,0.018998048499115017,-0.09727059321611176,-0.030200010464087268,-0.050062857139320904,-0.03089479121555838,-0.0383271350264589,-0.020715513096723037,0.006109445832999771,-0.014967281216740513,0.06252758279380077,0.01943240494039622,-0.0348720429942756,-0.008143062966208703
2021-07-31,0.06498215764081183,0.051716314469112845,-0.025171411914250985,0.10350608121382066,0.024704724722875993,0.0179515245929458,-0.009579669288180326,0.06145411743420559,-0.018550603966033363,-0.06960919607193439,-0.012251784564865975,0.054471392630924376,0.034769413278109784,0.014352067374836075,-0.06674885943586006,0.045283402470537526,0.029417689329247265,0.10310883898924139,0.04400362428641391,-0.01157283471267534,0.07045000981783445,0.04753394961394153,0.05784273109816929,-0.032722282722282725,0.01103427987887895,0.050738098429168765,0.08427706100553412,0.08603881068032782,0.07987894783103222,0.08809241955626113,-0.08734947565033957,-0.027974017202114454,-0.07243643510610087,-0.09934388434044039,-0.1110295253123037,-0.1443718681461129,-0.04489506502352414,-0.0546001083835187,0.06583079605121234,-0.07986708399852838,0.019223966497298628,0.025176346309618847,0.06304585114232975,0.06472885433347253,0.04686430021525467,0.07119533204204576,0.06326530405417952,0.006721920297727335
2021-08-31,0.04248945054933273,0.061590913444468764,0.1482100161680766,0.07400909369230013,0.06477671737999224,0.02433076540333512,0.09647424003623928,0.06767692517054358,0.053827854168450706,0.08837295946800583,0.10840603544392002,0.0880390620850815,-0.026798778261706513,-0.0008943239346902443,0.07469768981048541,0.011375205010152545,0.009824859728666757,0.07615027715398526,0.03852092225815329,-0.007545526488583865,0.02766655403390006,0.04455265093519545,0.01652565285380314,0.043034169499993835,0.07060538379906944,-0.01626699974811574,-0.014913275342329557,-0.02869146085853347,-0.050650508526469906,0.059969298122078074,-0.03864509232164404,-0.03668919740038834,-0.009454069071225923,-0.023083899717143974,-0.07329087100965526,-0.01958629273475332,0.019927551764222118,-0.030819480127225574,-0.004086189848762967,0.02771573130066618,-0.0193358417063908,0.04546585642217282,0.08311027065578869,0.004957675611078294,0.03313330775708345,0.05170277171815352,0.02342293549425989,-0.013983466979805459
2021-09-30,-0.06803653555098776,-0.06611871448643458,-0.07455920630023782,-0.07616924367376587,-0.10540881853323547,-0.017550195342475372,0.02242996378327433,-0.13255995161329337,0.0233823915439082,0.021976868163242624,-0.08580214010116971,-0.06817977663679298,0.009460178388037921,0.015535997603307372,-0.0001373867046380317,-0.06717496540001078,-0.05803574057548,-0.06642053218827537,-0.10688844217109628,-0.00664384316774691,0.02999514207210674,-0.06520535191672405,-0.056295920274482825,-0.05351810876292584,0.05404233150359339,0.015370879584487795,-0.1184290759881318,-0.06111150214707661,-0.07373073684461551,-0.01347986671956758,0.07887005956516902,0.04836202955965252,0.2204214811448988,0.05706147188933075,0.18883275559655344,-0.014910686027658882,-0.08962863570952084,0.0020045669312358516,-0.08464481789012468,-0.06916123108705219,0.014157625697407195,-0.1110043787681767,-0.06512660380984148,-0.06755198737218415,-0.08735359361149031,-0.06411954980805634,-0.06426083948351413,-0.01800016091568213
